x,y,z
4.889972,2.870265,-5.130003
4.689971,0.095264,10.299998
4.889971,0.095264,10.499999
4.889972,0.095264,-5.700003
4.889971,3.295265,10.499999
4.839973,2.178598,-6.500002
4.739973,2.178598,-6.500002
4.739973,2.178598,-6.400002
4.839973,2.178598,-6.400002
4.839973,2.020265,-5.750002
4.839973,0.095264,-5.750002
4.739973,0.095264,-7.150002
4.739973,2.095264,-7.200003
4.839973,2.095264,-5.700003
4.739973,2.095264,-5.700003
4.739973,0.095264,-7.200003
4.839973,2.095264,-7.200003
4.839973,0.095264,-5.700003
4.889973,2.178598,-7.150002
4.889972,3.011931,-5.750002
4.889972,3.011931,-5.750002
4.889972,2.178598,-5.750002
4.889972,2.095264,-5.700003
4.689972,2.095264,-7.200003
4.689972,2.095264,-5.700003
4.689972,3.095264,-5.700003
4.689972,3.095264,-7.200003
4.889973,2.095264,-7.200003
4.889973,3.095264,-7.200003
4.889972,3.095264,-5.700003
4.889973,2.095264,-7.200003
4.689973,2.095264,-9.700001
4.889972,2.095264,-5.700003
4.889972,0.095264,-5.700003
4.689972,0.095264,-7.200003
4.689973,0.095264,-9.700001
-6.510028,0.095264,10.499999
4.889972,0.095264,-5.700003
-6.510028,0.095264,10.499999
4.889973,0.095264,-7.200003
4.889973,0.095264,-7.200003
4.689972,0.095264,-7.200003
4.762526,2.820265,-2.790138
4.817419,0.470264,-2.690138
4.762526,2.820265,-2.690138
4.762526,2.820265,-2.690138
3.228572,2.953456,-9.77
3.128572,1.535281,-9.830002
3.128572,2.953456,-9.77
3.128572,2.953456,-9.77
4.839972,0.420265,8.879998
4.839972,2.870265,8.879998
4.839973,2.870265,-5.130003
4.839973,0.420265,-5.130003
4.739973,0.420265,-5.130003
4.739973,2.870265,-5.130003
4.739972,0.470264,8.829997
4.739972,0.420265,8.879998
4.839973,2.820265,-5.080002
4.739973,0.470264,-5.080002
4.839972,0.470264,8.829997
4.839972,2.820265,8.829997
-6.582248,39.495308,-10.900002
4.962191,39.495308,-10.899998
-6.582249,35.89531,-11.900002
-6.810029,35.89531,-0.700002
-6.810029,38.89531,-0.500001
0.38997,38.89531,-0.500001
0.18997,35.89531,-0.700001
-5.96003,38.89531,-5.700001
-0.960029,35.89531,-5.5
-0.060029,35.89531,-5.5
-0.060029,37.89531,-5.700001
0.189971,38.89531,-5.5
0.389971,38.89531,-5.700001
-0.060029,35.89531,-5.5
-1.110029,35.89531,-5.5
-1.11003,35.89531,-2.3
-6.810029,38.89531,-0.700002
0.18997,35.89531,-0.700001
-1.110029,35.89531,-5.5
-0.060029,35.89531,-5.5
0.18997,38.89531,-0.700001
-6.810029,38.89531,-0.700002
-0.960029,35.89531,-5.700001
0.389971,38.89531,-5.700001
0.18997,35.89531,-0.700001
-3.66003,35.89531,-5.700001
-5.96003,38.89531,-5.700001
-3.66003,38.89531,-5.700001
-1.360029,35.89531,-5.700001
-3.66003,38.89531,-5.700001
-1.360029,38.89531,-5.700001
-3.193363,38.44531,-5.700001
-3.193363,35.89531,-5.700001
-1.526696,35.89531,-5.700001
-1.526696,38.44531,-5.700001
-5.793363,38.44531,-5.700001
-5.793363,35.89531,-5.700001
-4.126697,35.89531,-5.700001
-4.126697,38.44531,-5.700001
-7.01003,35.89531,11.0
5.389971,35.89531,-5.700001
5.139971,35.89531,-7.700001
-6.760029,35.89531,-7.700001
-7.010028,35.89531,-5.700001
5.139971,39.495308,-5.700001
5.139971,35.89531,-7.700001
-6.760029,35.89531,-5.700001
-6.760029,39.495308,-7.700001
5.139971,35.9444,-5.737534
5.139971,39.446213,-7.662464
-6.760029,39.446213,-5.737537
-6.760029,35.944405,-7.662464
5.039971,35.89531,-7.700001
5.039971,39.495308,-5.700001
-6.660028,39.495308,-7.700001
-6.660029,35.89531,-5.700001
-6.685029,38.344402,-7.662464
5.06497,38.344402,-5.737534
-6.735028,38.246216,-5.737537
-6.735028,38.344402,-7.662464
5.11497,38.344402,-5.737534
5.11497,38.246216,-7.662464
-6.735028,38.344402,-7.662464
5.11497,38.344402,-5.737534
-6.760029,35.944405,-5.737537
-6.760029,35.944405,-7.662464
-6.760029,35.89531,-7.700001
-6.660029,39.446213,-7.662464
-6.660029,39.446213,-5.737537
5.139971,39.495308,-7.700001
5.139971,39.446213,-7.662464
5.039971,39.446213,-7.662464
5.039971,35.9444,-5.737534
5.139971,39.495308,-5.700001
5.139971,35.9444,-5.737534
-6.760029,35.89531,-5.700001
5.039971,35.89531,-5.700001
-2.160029,36.09531,-7.900002
-6.660029,36.09531,-7.900002
5.039971,36.09531,-11.674072
5.039971,36.09531,-7.900002
0.03997,35.89531,-7.700001
-6.660029,35.89531,-7.700001
-2.160028,39.295307,-7.900002
5.039971,39.295307,-10.748058
-2.160028,39.295307,-7.900002
5.059306,39.818848,-5.700001
-6.660028,39.818848,-7.700001
-2.160028,39.295307,-7.900002
-5.96003,35.89531,-5.700001
-5.96003,35.89531,-5.700001
-4.126697,35.89531,-5.700001
-4.126697,35.89531,-5.700001
-3.66003,35.89531,-5.700001
-3.66003,35.89531,-5.700001
-1.526696,35.89531,-5.700001
-1.360029,35.89531,-5.700001
-1.360029,35.89531,-5.700001
-0.060029,35.89531,-5.700001
0.389971,35.89531,-5.700001
0.389971,35.89531,-5.700001
-3.66003,38.89531,-5.700001
-3.66003,38.89531,-5.700001
0.389971,38.89531,-5.700001
2.539971,38.89531,-5.700001
2.539971,35.89531,-5.700001
0.389971,38.89531,-5.700001
1.18997,35.89531,2.7
0.18997,35.89531,2.7
1.18997,35.89531,2.499999
0.18997,35.89531,2.499999
5.18997,38.89531,2.499999
0.38997,35.89531,-0.500001
-3.010029,35.89531,2.499999
-2.010029,35.89531,2.499999
-0.91003,38.89531,2.499999
5.18997,38.89531,2.499999
1.18997,37.89531,2.499999
1.18997,35.89531,2.499999
-2.010029,35.89531,2.499999
-2.010029,37.89531,2.499999
-3.010029,37.89531,2.499999
-3.010029,37.89531,2.499999
-3.010029,37.89531,2.499999
-0.81003,35.89531,2.7
1.18997,35.89531,2.7
-0.81003,39.29529,2.7
0.18997,35.89531,2.499999
0.18997,35.89531,2.499999
1.18997,35.89531,2.7
1.18997,37.89531,2.499999
-0.81003,39.29529,10.800001
5.389969,35.89531,11.0
-7.01003,35.89531,8.933332
5.18997,35.89531,10.799999
5.18997,35.89531,8.933332
5.18997,35.89531,5.366666
5.18997,39.29529,10.800001
5.18997,39.29529,5.366666
5.18997,39.29529,5.366666
5.18997,39.29529,2.7
5.18997,39.29529,8.933332
5.18997,39.29529,8.933332
5.28997,39.29529,5.366666
5.28997,39.495308,8.933332
-6.91003,39.495308,8.933332
-6.91003,39.29529,5.366665
-6.810031,39.29529,8.933332
-6.810031,39.29529,8.933332
-6.810031,39.29529,2.699998
-6.810031,39.29529,5.366665
-6.810031,39.29529,5.366665
-6.810031,39.29529,10.800001
-6.810031,35.89531,5.366665
-6.810031,35.89531,8.933332
-6.810031,35.89531,10.799999
-1.010031,39.29529,10.800001
-3.010029,37.89531,2.499999
-3.010029,35.89531,2.699998
-2.010029,35.89531,2.499999
-2.010029,35.89531,2.499999
-1.01003,39.29529,2.7
-3.010029,35.89531,2.699998
-1.01003,35.89531,2.7
-2.010029,35.89531,2.7
-3.010029,35.89531,2.699998
2.539971,38.89531,-5.400002
2.539971,38.89531,-5.700001
2.539971,38.89531,-5.400002
2.539971,35.89531,-5.700001
2.539971,35.89531,-5.400002
5.18997,35.89531,2.499999
2.539971,35.89531,-5.400002
2.539971,38.89531,-5.400002
5.039971,39.295307,-10.748058
-6.660029,36.09531,-11.674072
-6.660028,39.295307,-10.748058
5.039971,36.09531,-11.674072
4.612471,37.23531,-11.347683
4.612471,38.85531,-10.87838
-6.232529,38.85531,-10.87838
-6.232529,38.85531,-10.87838
5.18997,35.89531,2.499999
5.18997,35.89531,-1.45
5.18997,38.89531,-5.400002
5.18997,38.89531,-1.45
5.18997,35.89531,2.499999
5.18997,38.89531,2.499999
5.18997,38.89531,-1.45
5.18997,35.89531,-1.45
5.18997,35.89531,-1.45
5.18997,38.89531,-1.45
5.18997,38.89531,-5.400002
5.18997,35.89531,-5.400002
5.389971,35.89531,-5.700001
5.389971,39.495308,-5.700001
5.38997,39.495308,-1.45
5.38997,35.89531,-1.45
5.38997,35.89531,-1.45
5.38997,39.495308,-1.45
5.389969,39.495308,5.366666
5.390473,35.89531,5.366666
-7.01003,35.89531,5.366665
-7.01003,39.495308,5.366666
-7.010029,39.495308,-5.700001
-7.010028,35.89531,-5.700001
-6.81003,36.71733,0.588218
-6.81003,38.89531,2.499999
-6.81003,35.930965,2.499999
-6.810029,35.930965,-0.500001
5.18997,36.71733,0.58822
5.18997,36.71733,0.58822
5.18997,38.073288,1.778447
5.18997,36.71733,1.778447
5.18997,36.71733,-4.678448
5.18997,36.71733,-3.488219
5.18997,38.073288,-3.488219
5.18997,36.71733,-4.678448
-7.01003,36.71733,0.588218
-7.01003,36.71733,1.778447
-7.01003,38.073288,1.778447
-7.01003,36.71733,0.588218
-6.96003,36.71733,1.778447
-6.96003,38.073288,1.778447
-6.96003,38.073288,0.588218
-6.96003,36.71733,0.588218
-6.86003,38.073288,0.588218
-6.86003,38.073288,1.778447
-6.86003,36.71733,1.778447
-6.86003,36.71733,0.588218
-6.96003,36.75733,0.628219
-6.96003,36.75733,1.738446
-6.96003,38.033287,1.738446
-6.96003,36.75733,0.628219
0.03997,35.89531,-7.700001
0.03997,36.09531,-8.189049
5.039971,36.09531,-11.674072
0.03997,36.09531,-8.189049
-2.160029,36.09531,-7.900002
-2.160029,36.09531,-8.189049
0.03997,36.01029,-7.900002
0.03997,36.01029,-7.900002
0.03997,36.01029,-8.189049
-2.160029,36.09531,-7.900002
0.03997,36.09531,-7.900002
-6.582248,39.495308,-10.900002
4.962191,35.89531,-11.900002
4.962191,39.495308,-10.899998
-6.582248,35.89531,-11.900002
5.389971,39.495308,-11.899998
-7.010029,35.89531,-11.900002
5.390473,35.89531,5.366666
5.18997,39.29529,8.933332
5.28997,39.495308,8.933332
5.28997,39.495308,5.366666
-6.810031,39.29529,5.366665
-7.01003,35.89531,5.366665
-6.810031,39.29529,8.933332
-7.01003,35.89531,8.933332
-0.960029,35.89531,-5.5
0.189971,38.89531,-5.5
-2.160029,36.01029,-7.900002
-2.160028,39.295307,-7.900002
0.03997,35.89531,-7.700001
0.03997,35.89531,-7.700001
0.03997,39.295307,-7.900002
-6.582249,39.495308,-11.900002
-7.010029,35.89531,-7.700001
5.389971,35.89531,-7.700001
5.389969,39.495308,5.223662
5.389969,39.495308,5.075202
5.389969,35.89531,5.075202
5.389969,35.89531,5.223662
5.484795,39.389793,5.223662
5.484795,39.389793,9.223661
5.389969,35.89531,9.223661
5.389969,35.89531,9.075203
5.389969,39.495308,9.075203
5.389969,39.495308,9.223661
-7.015206,39.495308,5.075202
-7.015206,39.495308,5.223662
-7.015206,35.89531,5.223662
-7.015206,35.89531,5.075202
-7.110031,39.389793,5.075202
-7.110031,39.389793,9.075203
-7.015206,35.89531,9.075203
-7.015206,35.89531,9.223661
-7.015206,39.495308,9.223661
-7.015206,39.495308,9.075203
5.239971,36.75733,0.628219
5.239971,38.033287,1.738448
5.239971,36.75733,1.738448
5.239971,36.75733,0.628219
5.33997,36.71733,0.58822
5.33997,36.71733,1.778447
5.33997,38.073288,1.778447
5.33997,38.073288,0.58822
5.239971,36.71733,0.58822
5.239971,38.073288,0.58822
5.239971,38.073288,1.778447
5.239971,36.71733,1.778447
5.239972,36.71733,-3.488317
5.239972,38.073288,-3.488317
5.239972,38.073288,-4.678546
5.239972,36.71733,-4.678546
5.33997,38.073288,-4.678546
5.33997,38.073288,-3.488317
5.33997,36.71733,-3.488317
5.33997,36.71733,-4.678546
5.239972,36.75733,-4.638546
5.239972,36.75733,-3.528317
5.239972,38.033287,-3.528317
5.239972,36.75733,-4.638546
5.11497,37.1444,-5.737534
5.11497,37.046215,-7.662464
5.11497,37.1444,-5.737534
5.06497,37.1444,-5.737534
-6.735028,37.1444,-7.662464
-6.735028,37.1444,-7.662464
-6.735028,37.046215,-5.737537
-6.685029,37.1444,-7.662464
-4.126697,35.89531,-5.637501
-5.793363,38.44531,-5.637501
-4.126697,38.44531,-5.637501
-5.793363,38.44531,-5.512501
-5.793363,35.89531,-5.512501
-4.126697,38.44531,-5.512501
-5.706363,38.35831,-5.637501
-5.706363,35.89531,-5.637501
-4.213696,38.35831,-5.637501
-1.613696,38.35831,-5.637501
-3.106362,35.89531,-5.637501
-3.106362,38.35831,-5.637501
-1.526696,38.44531,-5.512501
-3.193362,35.89531,-5.512501
-3.193362,38.44531,-5.512501
-1.526696,38.44531,-5.637501
-3.193362,38.44531,-5.637501
-1.526696,35.89531,-5.637501
-2.179876,44.87198,1.0953
-2.18455,41.749214,1.091961
-2.089792,41.749214,1.091961
-2.089792,41.749214,1.169687
-1.985465,41.67292,1.265288
-1.985465,41.67292,0.996361
-2.288877,41.67292,0.996361
-2.288877,41.67292,1.265288
-2.288435,41.47096,1.264695
-2.288435,41.47096,0.996953
-1.985906,41.47096,0.996953
-1.985906,41.47096,1.264695
-1.985906,41.47096,-3.242539
-1.985906,41.47096,-3.510282
-2.288435,41.47096,-3.510282
-2.288435,41.47096,-3.242539
-2.288876,41.67292,-3.241946
-2.288876,41.67292,-3.510874
-1.985465,41.67292,-3.510874
-1.985465,41.67292,-3.241946
-2.089792,41.749214,-3.337547
-2.089792,41.749214,-3.415274
-2.18455,41.749214,-3.415274
-2.18455,41.749214,-3.337547
-5.024723,40.012962,-7.613102
-4.924723,40.012962,-5.7869
-4.924723,40.101192,-7.613102
-4.924723,40.101192,-5.7869
-3.259723,40.101192,-5.7869
-3.259723,40.101192,-7.613102
-3.259723,40.012962,-5.7869
-3.359724,40.012962,-7.613102
-1.684723,40.012962,-7.613102
-1.584723,40.012962,-5.7869
-1.584723,40.101192,-7.613102
-1.584723,40.101192,-5.7869
0.065277,40.101192,-5.7869
0.065277,40.101192,-7.613102
0.065277,40.012962,-5.7869
-0.034723,40.012962,-7.613102
1.630814,40.012962,-7.613102
1.730814,40.012962,-5.7869
1.730814,40.101192,-7.613102
1.730814,40.101192,-5.7869
5.43997,40.900047,-7.650002
5.439971,40.900047,-11.950001
5.439971,40.900047,-11.950001
-7.060029,40.900047,-7.650002
5.43997,40.76977,11.049999
-7.060029,40.76977,-5.75
5.43997,40.76977,-5.75
-7.060029,40.76977,-5.75
-7.010029,40.900047,-11.900002
5.389971,40.900047,-7.700001
5.389971,40.900047,-11.899998
-7.010029,40.900047,-7.700001
5.389971,40.76977,-7.700001
-7.010029,40.76977,-11.900002
5.389971,40.76977,-11.899998
-7.010029,40.76977,-7.700001
-7.01003,40.76977,11.0
5.389971,40.76977,-5.700001
-7.010029,40.76977,-5.700001
5.389969,40.76977,11.0
-7.01003,40.900047,11.0
5.389971,40.900047,-5.700001
5.389969,40.900047,11.0
-7.010029,40.900047,-5.700001
-6.582249,39.495308,-11.900002
5.389971,39.495308,-11.899998
4.962191,39.495308,-11.900002
-7.01003,41.02617,11.0
-7.01003,41.02617,11.0
5.389971,41.02617,-5.700001
5.389969,41.02617,11.0
5.059306,40.14531,-5.7869
-6.679363,40.14531,-7.613102
-6.679363,40.14531,-5.7869
5.059306,40.14531,-7.613102
5.139971,40.14531,-7.700001
-6.760029,40.14531,-5.700001
-6.760029,40.14531,-7.700001
5.139971,40.14531,-5.700001
1.199346,41.943085,-1.554469
1.199346,41.943085,-1.684896
1.358351,41.943085,-1.684896
1.358351,41.943085,-1.554469
1.533413,41.815067,-1.39405
1.533413,41.815067,-1.845315
1.024283,41.815067,-1.845315
1.024283,41.815067,-1.394051
1.025023,41.47617,-1.395045
1.025023,41.47617,-1.844321
1.532673,41.47617,-1.84432
1.532673,41.47617,-1.395045
-6.231846,41.47617,10.498627
-6.231846,41.02617,10.498627
4.611787,41.02617,-5.198627
-6.231845,41.02617,-5.198627
4.611786,41.02617,10.498627
-7.010029,41.02617,-11.900002
-6.760029,40.14531,-7.700001
5.139971,40.14531,-5.700001
-7.010029,39.495308,-11.900002
-7.01003,39.495308,11.0
5.139971,39.495308,-7.700001
5.389971,39.495308,-5.700001
5.389969,39.495308,11.0
5.389971,39.495308,-11.899998
5.139971,39.495308,-5.700001
5.139971,39.495308,-5.700001
-6.760029,40.14531,-5.700001
-6.760029,39.495308,-7.700001
-6.760029,39.495308,-5.700001
3.395307,40.101192,-5.7869
3.395307,40.101192,-7.613102
3.395307,40.012962,-5.7869
3.295308,40.012962,-7.613102
5.18997,39.495464,5.366666
-6.91003,39.495613,8.933332
-6.810031,35.89531,8.933332
-0.81003,39.29529,10.800001
-1.010031,39.29529,10.800001
-2.094467,44.87198,1.0953
-2.179875,44.87198,-3.340886
1.20719,47.183136,-1.560072
-6.93503,5.633248,0.62822
-6.885031,4.35729,1.738447
-6.93503,4.35729,0.62822
-6.93503,4.35729,1.738447
-6.93503,5.633248,1.738447
-6.93503,4.35729,0.62822
5.314971,4.357291,1.738449
5.264971,4.357291,0.62822
5.314971,4.357291,-3.528217
5.264971,4.357291,-4.638447
5.264971,4.357291,0.62822
5.264971,4.357291,0.62822
5.264971,5.633248,1.738449
5.264971,4.357291,1.738449
5.264971,4.357291,-4.638447
5.264971,4.357291,-3.528217
5.264971,5.633248,-3.528217
5.264971,4.357291,-4.638447
-6.91563,3.495269,8.933333
-7.01563,7.045269,5.408086
-7.01563,3.495269,8.891914
-7.01563,7.045269,8.891914
-7.01563,3.495269,5.408085
5.294011,7.042401,8.933333
5.394011,6.992401,8.883928
-7.01563,3.495269,8.891914
-6.720029,3.544363,-7.662464
-6.700028,7.046175,-7.662464
-6.720029,7.046175,-5.737537
-6.720029,3.544363,-7.662464
-6.720029,3.544363,-5.737537
-6.720029,3.544363,-7.662464
5.079971,3.544363,-5.737534
5.09997,3.544363,-5.737534
5.09997,3.544363,-5.737534
5.09997,7.046175,-7.662464
5.09997,7.046175,-7.662464
5.09997,3.544363,-5.737534
5.394011,3.531283,5.416072
5.394011,6.992401,5.416072
5.394011,3.531283,8.883928
5.394011,6.992401,8.883928
-6.93503,9.233252,0.62822
-6.885031,7.957294,1.738447
-6.93503,7.957294,0.62822
-6.93503,7.957294,1.738447
-6.93503,9.233252,1.738447
-6.93503,7.957294,0.62822
5.314971,7.957295,1.738449
5.264971,7.957295,0.62822
5.314971,7.957295,-3.528217
5.264971,7.957295,-4.638447
5.264971,7.957295,0.62822
5.264971,7.957295,0.62822
5.264971,9.233253,1.738449
5.264971,7.957295,1.738449
5.264971,7.957295,-4.638447
5.264971,7.957295,-3.528217
5.264971,9.233253,-3.528217
5.264971,7.957295,-4.638447
-6.91563,7.095273,8.933333
-7.01563,10.645273,5.408086
-7.01563,7.095273,8.891914
-7.01563,10.645273,8.891914
-7.01563,7.095273,5.408085
5.294011,10.642405,8.933333
5.394011,10.592405,8.883928
-7.01563,7.095273,8.891914
-6.720029,7.144367,-7.662464
-6.700028,10.646179,-7.662464
-6.720029,10.646179,-5.737537
-6.720029,7.144367,-7.662464
-6.720029,7.144367,-5.737537
-6.720029,7.144367,-7.662464
5.079971,7.144368,-5.737534
5.09997,7.144368,-5.737534
5.09997,7.144368,-5.737534
5.09997,10.646179,-7.662464
5.09997,10.646179,-7.662464
5.09997,7.144368,-5.737534
5.394011,7.131287,5.416072
5.394011,10.592405,5.416072
5.394011,7.131287,8.883928
5.394011,10.592405,8.883928
-6.93503,12.833256,0.62822
-6.885031,11.557299,1.738447
-6.93503,11.557299,0.62822
-6.93503,11.557299,1.738447
-6.93503,12.833256,1.738447
-6.93503,11.557299,0.62822
5.314971,11.557299,1.738449
5.264971,11.557299,0.62822
5.314971,11.557299,-3.528217
5.264971,11.557299,-4.638447
5.264971,11.557299,0.62822
5.264971,11.557299,0.62822
5.264971,12.833257,1.738449
5.264971,11.557299,1.738449
5.264971,11.557299,-4.638447
5.264971,11.557299,-3.528217
5.264971,12.833257,-3.528217
5.264971,11.557299,-4.638447
-6.91563,10.695277,8.933333
-7.01563,14.245277,5.408086
-7.01563,10.695277,8.891914
-7.01563,14.245277,8.891914
-7.01563,10.695277,5.408085
5.294011,14.242409,8.933333
5.394011,14.19241,8.883928
-7.01563,10.695277,8.891914
-6.720029,10.744371,-7.662464
-6.700028,14.246183,-7.662464
-6.720029,14.246183,-5.737537
-6.720029,10.744371,-7.662464
-6.720029,10.744371,-5.737537
-6.720029,10.744371,-7.662464
5.079971,10.744371,-5.737534
5.09997,10.744371,-5.737534
5.09997,10.744371,-5.737534
5.09997,14.246183,-7.662464
5.09997,14.246183,-7.662464
5.09997,10.744371,-5.737534
5.394011,10.731291,5.416072
5.394011,14.19241,5.416072
5.394011,10.731291,8.883928
5.394011,14.19241,8.883928
-6.93503,16.43326,0.62822
-6.885031,15.157303,1.738447
-6.93503,15.157303,0.62822
-6.93503,15.157303,1.738447
-6.93503,16.43326,1.738447
-6.93503,15.157303,0.62822
5.314971,15.157303,1.738449
5.264971,15.157303,0.62822
5.314971,15.157303,-3.528217
5.264971,15.157303,-4.638447
5.264971,15.157303,0.62822
5.264971,15.157303,0.62822
5.264971,16.43326,1.738449
5.264971,15.157303,1.738449
5.264971,15.157303,-4.638447
5.264971,15.157303,-3.528217
5.264971,16.43326,-3.528217
5.264971,15.157303,-4.638447
-6.91563,14.295281,8.933333
-7.01563,17.845282,5.408086
-7.01563,14.295281,8.891914
-7.01563,17.845282,8.891914
-7.01563,14.295281,5.408085
5.294011,17.842413,8.933333
5.394011,17.792414,8.883928
-7.01563,14.295281,8.891914
-6.720029,14.344376,-7.662464
-6.700028,17.846188,-7.662464
-6.720029,17.846188,-5.737537
-6.720029,14.344376,-7.662464
-6.720029,14.344376,-5.737537
-6.720029,14.344376,-7.662464
5.079971,14.344376,-5.737534
5.09997,14.344376,-5.737534
5.09997,14.344376,-5.737534
5.09997,17.846188,-7.662464
5.09997,17.846188,-7.662464
5.09997,14.344376,-5.737534
5.394011,14.331295,5.416072
5.394011,17.792414,5.416072
5.394011,14.331295,8.883928
5.394011,17.792414,8.883928
-6.93503,20.033264,0.62822
-6.885031,18.757307,1.738447
-6.93503,18.757307,0.62822
-6.93503,18.757307,1.738447
-6.93503,20.033264,1.738447
-6.93503,18.757307,0.62822
5.314971,18.757307,1.738449
5.264971,18.757307,0.62822
5.314971,18.757307,-3.528217
5.264971,18.757307,-4.638447
5.264971,18.757307,0.62822
5.264971,18.757307,0.62822
5.264971,20.033264,1.738449
5.264971,18.757307,1.738449
5.264971,18.757307,-4.638447
5.264971,18.757307,-3.528217
5.264971,20.033264,-3.528217
5.264971,18.757307,-4.638447
-6.91563,17.895285,8.933333
-7.01563,21.445286,5.408086
-7.01563,17.895285,8.891914
-7.01563,21.445286,8.891914
-7.01563,17.895285,5.408085
5.294011,21.442417,8.933333
5.394011,21.392418,8.883928
-7.01563,17.895285,8.891914
-6.720029,17.94438,-7.662464
-6.700028,21.446192,-7.662464
-6.720029,21.446192,-5.737537
-6.720029,17.94438,-7.662464
-6.720029,17.94438,-5.737537
-6.720029,17.94438,-7.662464
5.079971,17.94438,-5.737534
5.09997,17.94438,-5.737534
5.09997,17.94438,-5.737534
5.09997,21.446192,-7.662464
5.09997,21.446192,-7.662464
5.09997,17.94438,-5.737534
5.394011,17.9313,5.416072
5.394011,21.392418,5.416072
5.394011,17.9313,8.883928
5.394011,21.392418,8.883928
-6.93503,23.633268,0.62822
-6.885031,22.357311,1.738447
-6.93503,22.357311,0.62822
-6.93503,22.357311,1.738447
-6.93503,23.633268,1.738447
-6.93503,22.357311,0.62822
5.314971,22.357311,1.738449
5.264971,22.357311,0.62822
5.314971,22.357311,-3.528217
5.264971,22.357311,-4.638447
5.264971,22.357311,0.62822
5.264971,22.357311,0.62822
5.264971,23.633268,1.738449
5.264971,22.357311,1.738449
5.264971,22.357311,-4.638447
5.264971,22.357311,-3.528217
5.264971,23.633268,-3.528217
5.264971,22.357311,-4.638447
-6.91563,21.495289,8.933333
-7.01563,25.04529,5.408086
-7.01563,21.495289,8.891914
-7.01563,25.04529,8.891914
-7.01563,21.495289,5.408085
5.294011,25.042421,8.933333
5.394011,24.992422,8.883928
-7.01563,21.495289,8.891914
-6.720029,21.544384,-7.662464
-6.700028,25.046196,-7.662464
-6.720029,25.046196,-5.737537
-6.720029,21.544384,-7.662464
-6.720029,21.544384,-5.737537
-6.720029,21.544384,-7.662464
5.079971,21.544384,-5.737534
5.09997,21.544384,-5.737534
5.09997,21.544384,-5.737534
5.09997,25.046196,-7.662464
5.09997,25.046196,-7.662464
5.09997,21.544384,-5.737534
5.394011,21.531303,5.416072
5.394011,24.992422,5.416072
5.394011,21.531303,8.883928
5.394011,24.992422,8.883928
-6.93503,27.233273,0.62822
-6.885031,25.957315,1.738447
-6.93503,25.957315,0.62822
-6.93503,25.957315,1.738447
-6.93503,27.233273,1.738447
-6.93503,25.957315,0.62822
5.314971,25.957315,1.738449
5.264971,25.957315,0.62822
5.314971,25.957315,-3.528217
5.264971,25.957315,-4.638447
5.264971,25.957315,0.62822
5.264971,25.957315,0.62822
5.264971,27.233273,1.738449
5.264971,25.957315,1.738449
5.264971,25.957315,-4.638447
5.264971,25.957315,-3.528217
5.264971,27.233273,-3.528217
5.264971,25.957315,-4.638447
-6.91563,25.095293,8.933333
-7.01563,28.645294,5.408086
-7.01563,25.095293,8.891914
-7.01563,28.645294,8.891914
-7.01563,25.095293,5.408085
5.294011,28.642426,8.933333
5.394011,28.592426,8.883928
-7.01563,25.095293,8.891914
-6.720029,25.144388,-7.662464
-6.700028,28.646198,-7.662464
-6.720029,28.646198,-5.737537
-6.720029,25.144388,-7.662464
-6.720029,25.144388,-5.737537
-6.720029,25.144388,-7.662464
5.079971,25.144388,-5.737534
5.09997,25.144388,-5.737534
5.09997,25.144388,-5.737534
5.09997,28.6462,-7.662464
5.09997,28.6462,-7.662464
5.09997,25.144388,-5.737534
5.394011,25.131308,5.416072
5.394011,28.592426,5.416072
5.394011,25.131308,8.883928
5.394011,28.592426,8.883928
-6.93503,30.833277,0.62822
-6.885031,29.55732,1.738447
-6.93503,29.55732,0.62822
-6.93503,29.55732,1.738447
-6.93503,30.833277,1.738447
-6.93503,29.55732,0.62822
5.314971,29.55732,1.738449
5.264971,29.55732,0.62822
5.314971,29.55732,-3.528217
5.264971,29.55732,-4.638447
5.264971,29.55732,0.62822
5.264971,29.55732,0.62822
5.264971,30.833277,1.738449
5.264971,29.55732,1.738449
5.264971,29.55732,-4.638447
5.264971,29.55732,-3.528217
5.264971,30.833277,-3.528217
5.264971,29.55732,-4.638447
-6.91563,28.695297,8.933333
-7.01563,32.2453,5.408086
-7.01563,28.695297,8.891914
-7.01563,32.2453,8.891914
-7.01563,28.695297,5.408085
5.294011,32.24243,8.933333
5.394011,32.192432,8.883928
-7.01563,28.695297,8.891914
-6.720029,28.744392,-7.662464
-6.700028,32.246204,-7.662464
-6.720029,32.246204,-5.737537
-6.720029,28.744392,-7.662464
-6.720029,28.744392,-5.737537
-6.720029,28.744392,-7.662464
5.079971,28.744392,-5.737534
5.09997,28.744392,-5.737534
5.09997,28.744392,-5.737534
5.09997,32.246204,-7.662464
5.09997,32.246204,-7.662464
5.09997,28.744392,-5.737534
5.394011,28.731312,5.416072
5.394011,32.192432,5.416072
5.394011,28.731312,8.883928
5.394011,32.192432,8.883928
-6.93503,34.43328,0.62822
-6.885031,33.157326,1.738447
-6.93503,33.157326,0.62822
-6.93503,33.157326,1.738447
-6.93503,34.43328,1.738447
-6.93503,33.157326,0.62822
5.314971,33.157326,1.738449
5.264971,33.157326,0.62822
5.314971,33.157326,-3.528217
5.264971,33.157326,-4.638447
5.264971,33.157326,0.62822
5.264971,33.157326,0.62822
5.264971,34.43328,1.738449
